image_id,image_path,classes,organ,classes_clean,instruction
430,1_Breast_fold_1_0430_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Trace areas in the Breast that reflect Neoplastic and Inflammatory and Connective_Soft_tissue.
431,1_Breast_fold_1_0431_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight the key lesion inside Breast linked to Neoplastic and Inflammatory and Connective_Soft_tissue.
432,1_Breast_fold_1_0432_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Histology confirms Neoplastic and Connective_Soft_tissue and Inflammatory in the Breast.
433,1_Breast_fold_1_0433_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Mark the Breast areas where Neoplastic and Connective_Soft_tissue and Inflammatory is apparent.
434,1_Breast_fold_1_0434_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Locate abnormalities in the Breast that suggest Neoplastic and Inflammatory and Connective_Soft_tissue.
435,1_Breast_fold_1_0435_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Diagnostic impression: Neoplastic and Inflammatory and Connective_Soft_tissue in the Breast.
436,1_Breast_fold_1_0436_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,The Breast demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory.
437,1_Breast_fold_1_0437_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,The Breast specimen exhibits Neoplastic and Connective_Soft_tissue and Inflammatory.
438,1_Breast_fold_1_0438_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Mark the suspicious Breast tissue indicative of Neoplastic and Connective_Soft_tissue and Inflammatory.
439,1_Breast_fold_1_0439_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Highlight areas of Breast architecture disrupted by Neoplastic and Connective_Soft_tissue and Inflammatory.
440,1_Breast_fold_1_0440_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,This Breast image demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory.
441,1_Breast_fold_1_0441_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,Highlight diagnostic zones inside the Breast with Inflammatory and Connective_Soft_tissue and Neoplastic signs.
442,1_Breast_fold_1_0442_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The microscopic picture of the Breast shows Neoplastic and Inflammatory and Connective_Soft_tissue.
443,1_Breast_fold_1_0443_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Trace Neoplastic and Inflammatory and Connective_Soft_tissue distribution within the Breast.
444,1_Breast_fold_1_0444_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,The Breast biopsy shows diagnostic features of Neoplastic and Connective_Soft_tissue and Inflammatory.
445,1_Breast_fold_1_0445_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,Breast,Connective_Soft_tissue and Inflammatory and Neoplastic,The Breast has a label of Connective_Soft_tissue and Inflammatory and Neoplastic.
446,1_Breast_fold_1_0446_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Trace the visible Neoplastic and Inflammatory and Connective_Soft_tissue foci within the Breast specimen.
447,1_Breast_fold_1_0447_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Pinpoint the specific Breast sections altered by Neoplastic and Inflammatory and Connective_Soft_tissue.
448,1_Breast_fold_1_0448_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Mark granular details of Breast indicative of Neoplastic and Inflammatory and Connective_Soft_tissue.
449,1_Breast_fold_1_0449_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Mark the region of interest within the Breast affected by Neoplastic and Inflammatory and Connective_Soft_tissue.
450,1_Breast_fold_1_0450_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle the abnormal Breast areas where Neoplastic and Inflammatory and Connective_Soft_tissue are suspected.
451,1_Breast_fold_1_0451_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight regions of Breast losing normal morphology.
452,1_Breast_fold_1_0452_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast is showing Neoplastic and Inflammatory and Connective_Soft_tissue.
453,1_Breast_fold_1_0453_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Draw the most prominent pathology inside Breast.
454,1_Breast_fold_1_0454_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast here corresponds to Neoplastic and Inflammatory and Connective_Soft_tissue.
455,1_Breast_fold_1_0455_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Mark pathology-consistent structural distortions in Breast.
456,1_Breast_fold_1_0456_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,The Breast is tagged Inflammatory and Connective_Soft_tissue and Neoplastic.
457,1_Breast_fold_1_0457_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast is affected histologically by Neoplastic and Inflammatory and Connective_Soft_tissue.
458,1_Breast_fold_1_0458_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast example corresponds to Neoplastic and Inflammatory and Connective_Soft_tissue.
459,1_Breast_fold_1_0459_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify microscopic patterns of Neoplastic and Inflammatory and Connective_Soft_tissue within the Breast.
460,1_Breast_fold_1_0460_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast has been annotated as Neoplastic and Inflammatory and Connective_Soft_tissue.
461,1_Breast_fold_1_0461_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Indicate abnormal vascularity in Breast caused by Neoplastic and Inflammatory and Connective_Soft_tissue.
462,1_Breast_fold_1_0462_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,Mark out the abnormal morphology of Breast consistent with Inflammatory and Connective_Soft_tissue and Neoplastic.
463,1_Breast_fold_1_0463_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast data is labeled as Neoplastic and Inflammatory and Connective_Soft_tissue.
464,1_Breast_fold_1_0464_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast image shows Neoplastic and Inflammatory and Connective_Soft_tissue.
465,1_Breast_fold_1_0465_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Breast,Connective_Soft_tissue and Neoplastic and Inflammatory,This view of the Breast includes Connective_Soft_tissue and Neoplastic and Inflammatory.
466,1_Breast_fold_1_0466_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast slide demonstrates Neoplastic and Inflammatory and Connective_Soft_tissue.
467,1_Breast_fold_1_0467_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Flag abnormal density areas in Breast associated with Neoplastic and Inflammatory and Connective_Soft_tissue.
468,1_Breast_fold_1_0468_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,Breast,Connective_Soft_tissue and Inflammatory and Neoplastic,This Breast corresponds to Connective_Soft_tissue and Inflammatory and Neoplastic.
469,1_Breast_fold_1_0469_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Indicate zones of Neoplastic and Connective_Soft_tissue and Inflammatory detected in the Breast tissue sample.
470,1_Breast_fold_1_0470_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate microscopic pathology in Breast for Neoplastic and Inflammatory and Connective_Soft_tissue.
471,1_Breast_fold_1_0471_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Draw boundaries separating tumor and stroma in Breast.
472,1_Breast_fold_1_0472_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,"On histological review, the Breast demonstrates Inflammatory and Connective_Soft_tissue and Neoplastic."
473,1_Breast_fold_1_0473_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Tag the parts of the Breast affected by Neoplastic and Inflammatory and Connective_Soft_tissue.
474,1_Breast_fold_1_0474_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Breast,Connective_Soft_tissue and Neoplastic and Inflammatory,This Breast falls under the group Connective_Soft_tissue and Neoplastic and Inflammatory.
475,1_Breast_fold_1_0475_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Define the extent of Neoplastic and Inflammatory and Connective_Soft_tissue involvement in this Breast image.
476,1_Breast_fold_1_0476_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Looks like Neoplastic and Inflammatory and Connective_Soft_tissue in the Breast.
477,1_Breast_fold_1_0477_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast record is Neoplastic and Inflammatory and Connective_Soft_tissue.
478,1_Breast_fold_1_0478_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight diagnostic regions in Breast showing Neoplastic and Inflammatory and Connective_Soft_tissue pathology.
479,1_Breast_fold_1_0479_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast section shows Neoplastic and Inflammatory and Connective_Soft_tissue.
480,1_Breast_fold_1_0480_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Here the Breast has signs of Neoplastic and Inflammatory and Connective_Soft_tissue.
481,1_Breast_fold_1_0481_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast tissue corresponds to Neoplastic and Inflammatory and Connective_Soft_tissue.
482,1_Breast_fold_1_0482_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Breast,Inflammatory and Connective_Soft_tissue and Neoplastic,This Breast image points to Inflammatory and Connective_Soft_tissue and Neoplastic.
483,1_Breast_fold_1_0483_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight the classesd portions of the Breast with Neoplastic and Inflammatory and Connective_Soft_tissue.
484,1_Breast_fold_1_0484_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast slide is Neoplastic and Inflammatory and Connective_Soft_tissue.
485,1_Breast_fold_1_0485_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,This Breast is tagged under Neoplastic and Inflammatory and Connective_Soft_tissue.
486,1_Breast_fold_1_0486_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight diagnostic zones inside the Breast with Neoplastic and Inflammatory and Connective_Soft_tissue signs.
487,1_Breast_fold_1_0487_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast matches the label Neoplastic and Inflammatory and Connective_Soft_tissue.
488,1_Breast_fold_1_0488_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Mark suspected infiltration inside Breast related to Neoplastic and Connective_Soft_tissue and Inflammatory.
489,1_Breast_fold_1_0489_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Label any clustered abnormalities inside Breast for Neoplastic and Inflammatory and Connective_Soft_tissue.
490,1_Breast_fold_1_0490_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Draw boundaries around abnormal areas in the Breast caused by Neoplastic and Connective_Soft_tissue and Inflammatory.
491,1_Breast_fold_1_0491_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast contains Neoplastic and Inflammatory and Connective_Soft_tissue.
492,1_Breast_fold_1_0492_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast tissue has Neoplastic and Inflammatory and Connective_Soft_tissue.
493,1_Breast_fold_1_0493_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,Which of the following does this Breast belong to? Neoplastic and Inflammatory and Connective_Soft_tissue.
494,1_Breast_fold_1_0494_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Pathological analysis shows Neoplastic and Connective_Soft_tissue and Inflammatory in the Breast.
495,1_Breast_fold_1_0495_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,We observe Neoplastic and Connective_Soft_tissue and Inflammatory affecting the Breast.
496,1_Breast_fold_1_0496_img.png,Neoplastic;Connective_Soft_tissue,Breast,Neoplastic and Connective_Soft_tissue,Trace the Neoplastic and Connective_Soft_tissue visible across the Breast.
497,1_Breast_fold_1_0497_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Breast,Neoplastic and Inflammatory and Connective_Soft_tissue,The Breast histology is positive for Neoplastic and Inflammatory and Connective_Soft_tissue.
498,1_Breast_fold_1_0498_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,The Breast shows defining features of Neoplastic and Connective_Soft_tissue and Inflammatory.
499,1_Breast_fold_1_0499_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Breast,Neoplastic and Connective_Soft_tissue and Inflammatory,Recognize Neoplastic and Connective_Soft_tissue and Inflammatory manifestations within this Breast section.
